"BehaviorSpace results (NetLogo 6.2.2)"
"Segregation.nlogo"
"experiment"
"04/24/2025 22:31:15:177 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-25","25","-25","25"
"[run number]","density","%-similar-wanted","[step]","percent-unhappy"
"52","50","45","4","5.48048048048048"
"51","50","45","3","9.743589743589745"
"48","50","45","13","0.07739938080495357"
"49","50","45","10","0.6106870229007634"
"54","50","45","2","13.978494623655912"
"50","50","45","3","8.812260536398467"
"48","50","45","14","0"
"49","50","45","11","0.38167938931297707"
"52","50","45","5","3.3783783783783785"
"51","50","45","4","5.86080586080586"
"49","50","45","12","0.15267175572519084"
"53","50","45","3","9.570459683496608"
"50","50","45","4","6.283524904214559"
"54","50","45","3","9.67741935483871"
"52","50","45","6","2.3273273273273274"
"51","50","45","5","4.102564102564102"
"50","50","45","5","4.291187739463601"
"55","50","45","0","36.45833333333333"
"54","50","45","4","5.990783410138248"
"52","50","45","7","1.8018018018018018"
"53","50","45","4","6.706857573474001"
"50","50","45","6","3.4482758620689653"
"49","50","45","13","0.15267175572519084"
"56","50","45","0","41.389961389961385"
"55","50","45","1","22.916666666666664"
"53","50","45","5","4.295403165033911"
"51","50","45","6","2.3443223443223444"
"54","50","45","5","4.147465437788019"
"49","50","45","14","0.15267175572519084"
"50","50","45","7","1.839080459770115"
"52","50","45","8","1.3513513513513513"
"56","50","45","1","23.783783783783786"
"53","50","45","6","3.014318010550113"
"55","50","45","2","14.583333333333334"
"54","50","45","6","3.0721966205837172"
"49","50","45","15","0"
"51","50","45","7","1.391941391941392"
"52","50","45","9","0.6756756756756757"
"50","50","45","8","0.996168582375479"
"53","50","45","7","2.4114544084400906"
"56","50","45","2","15.057915057915059"
"55","50","45","3","9.077380952380953"
"54","50","45","7","2.0737327188940093"
"51","50","45","8","0.9523809523809524"
"52","50","45","10","0.6006006006006006"
"50","50","45","9","0.8429118773946359"
"57","50","45","0","38.01717408274785"
"53","50","45","8","1.4318010550113038"
"56","50","45","3","9.034749034749034"
"54","50","45","8","1.1520737327188941"
"55","50","45","4","5.729166666666666"
"52","50","45","11","0.37537537537537535"
"51","50","45","9","0.8791208791208791"
"50","50","45","10","0.6896551724137931"
"53","50","45","9","0.7535795026375283"
"57","50","45","1","21.54566744730679"
"56","50","45","4","6.795366795366796"
"54","50","45","9","0.8448540706605223"
"50","50","45","11","0.45977011494252873"
"51","50","45","10","0.43956043956043955"
"55","50","45","5","3.7202380952380953"
"52","50","45","12","0.22522522522522523"
"56","50","45","5","3.861003861003861"
"53","50","45","10","0.37678975131876413"
"57","50","45","2","14.285714285714285"
"54","50","45","10","0.5376344086021506"
"50","50","45","12","0.38314176245210724"
"55","50","45","6","2.232142857142857"
"56","50","45","6","2.471042471042471"
"52","50","45","13","0.15015015015015015"
"51","50","45","11","0.21978021978021978"
"53","50","45","11","0.15071590052750566"
"50","50","45","13","0.22988505747126436"
"55","50","45","7","1.488095238095238"
"54","50","45","11","0.4608294930875576"
"56","50","45","7","1.698841698841699"
"57","50","45","3","8.118657298985168"
"51","50","45","12","0.14652014652014653"
"53","50","45","12","0.07535795026375283"
"50","50","45","14","0.15325670498084293"
"52","50","45","14","0.07507507507507508"
"54","50","45","12","0.2304147465437788"
"57","50","45","4","5.46448087431694"
"56","50","45","8","1.3127413127413128"
"50","50","45","15","0"
"55","50","45","8","0.818452380952381"
"53","50","45","13","0"
"51","50","45","13","0"
"54","50","45","13","0.2304147465437788"
"56","50","45","9","1.0810810810810811"
"57","50","45","5","3.434816549570648"
"55","50","45","9","0.4464285714285714"
"54","50","45","14","0"
"56","50","45","10","0.5405405405405406"
"52","50","45","15","0.07507507507507508"
"60","50","45","0","40"
"59","50","45","0","39.01140684410647"
"55","50","45","10","0.2976190476190476"
"56","50","45","11","0.5405405405405406"
"52","50","45","16","0.07507507507507508"
"57","50","45","6","2.419984387197502"
"58","50","45","0","41.5543219666931"
"60","50","45","1","23.137254901960784"
"55","50","45","11","0.2232142857142857"
"59","50","45","1","22.509505703422054"
"56","50","45","12","0.4633204633204633"
"61","50","50","0","42.18867924528302"
"52","50","45","17","0.07507507507507508"
"57","50","45","7","1.639344262295082"
"58","50","45","1","22.12529738302934"
"60","50","45","2","15.294117647058824"
"57","50","45","8","1.014832162373146"
"52","50","45","18","0.15015015015015015"
"59","50","45","2","15.133079847908744"
"56","50","45","13","0.23166023166023164"
"55","50","45","12","0.3720238095238095"
"58","50","45","2","14.353687549563837"
"57","50","45","9","0.546448087431694"
"52","50","45","19","0.15015015015015015"
"61","50","50","1","24.754716981132074"
"60","50","45","3","10.980392156862745"
"55","50","45","13","0.2976190476190476"
"57","50","45","10","0.546448087431694"
"52","50","45","20","0"
"59","50","45","3","10.114068441064639"
"55","50","45","14","0.0744047619047619"
"60","50","45","4","6.901960784313725"
"61","50","50","2","16.150943396226413"
"57","50","45","11","0.234192037470726"
"58","50","45","3","9.278350515463918"
"55","50","45","15","0"
"56","50","45","14","0.15444015444015444"
"60","50","45","5","4.313725490196078"
"59","50","45","4","6.692015209125475"
"62","50","50","0","39.70358814352574"
"61","50","50","3","10.79245283018868"
"58","50","45","4","6.26486915146709"
"60","50","45","6","2.3529411764705883"
"56","50","45","15","0.07722007722007722"
"59","50","45","5","4.562737642585551"
"57","50","45","12","0.156128024980484"
"58","50","45","5","4.361617763679619"
"60","50","45","7","1.803921568627451"
"62","50","50","1","23.556942277691107"
"61","50","50","4","7.169811320754717"
"63","50","50","0","41.31918119787718"
"56","50","45","16","0"
"59","50","45","6","2.6615969581749046"
"58","50","45","6","3.409992069785884"
"60","50","45","8","1.0980392156862746"
"57","50","45","13","0.078064012490242"
"59","50","45","7","2.2053231939163496"
"61","50","50","5","4.226415094339623"
"58","50","45","7","2.141157811260904"
"60","50","45","9","0.7843137254901961"
"62","50","50","2","15.054602184087361"
"63","50","50","1","24.564063684609554"
"57","50","45","14","0.078064012490242"
"58","50","45","8","0.9516256938937351"
"60","50","45","10","0.39215686274509803"
"64","50","50","0","39.705882352941174"
"61","50","50","6","2.7169811320754715"
"58","50","45","9","0.63441712926249"
"59","50","45","8","1.520912547528517"
"57","50","45","15","0"
"62","50","50","3","9.51638065522621"
"63","50","50","2","16.755117513267628"
"60","50","45","11","0.1568627450980392"
"58","50","45","10","0.63441712926249"
"61","50","50","7","1.6603773584905661"
"64","50","50","1","24.148606811145513"
"59","50","45","9","0.9125475285171103"
"60","50","45","12","0"
"62","50","50","4","5.77223088923557"
"65","50","50","0","41.62283996994741"
"58","50","45","11","0.317208564631245"
"63","50","50","3","11.144806671721001"
"59","50","45","10","0.532319391634981"
"61","50","50","8","0.9811320754716981"
"64","50","50","2","14.628482972136222"
"62","50","50","5","4.134165366614664"
"58","50","45","12","0.23790642347343377"
"65","50","50","1","24.793388429752067"
"63","50","50","4","8.491281273692191"
"61","50","50","9","0.6792452830188679"
"59","50","45","11","0.22813688212927757"
"64","50","50","3","9.365325077399381"
"58","50","45","13","0.1586042823156225"
"62","50","50","6","2.574102964118565"
"66","50","50","0","41.44282425172678"
"65","50","50","2","15.552216378662658"
"63","50","50","5","5.837755875663381"
"58","50","45","14","0.1586042823156225"
"64","50","50","4","6.424148606811146"
"61","50","50","10","0.3018867924528302"
"62","50","50","7","1.014040561622465"
"59","50","45","12","0.1520912547528517"
"63","50","50","6","3.790750568612585"
"58","50","45","15","0.07930214115781126"
"62","50","50","8","0.39001560062402496"
"65","50","50","3","10.443275732531932"
"59","50","45","13","0.07604562737642585"
"61","50","50","11","0.1509433962264151"
"64","50","50","5","3.7925696594427247"
"66","50","50","1","23.254029163468918"
"58","50","45","16","0"
"62","50","50","9","0.31201248049922"
"59","50","45","14","0.07604562737642585"
"63","50","50","7","2.122820318423048"
"61","50","50","12","0.07547169811320754"
"62","50","50","10","0.15600624024961"
"64","50","50","6","2.5541795665634677"
"66","50","50","2","14.19800460475825"
"65","50","50","4","6.536438767843726"
"59","50","45","15","0"
"63","50","50","8","0.6823351023502654"
"61","50","50","13","0.07547169811320754"
"62","50","50","11","0.078003120124805"
"64","50","50","7","1.7027863777089782"
"66","50","50","3","8.365310821181888"
"61","50","50","14","0.1509433962264151"
"62","50","50","12","0.078003120124805"
"68","50","50","0","40.374123148869835"
"65","50","50","5","3.4560480841472576"
"66","50","50","4","6.983883346124328"
"64","50","50","8","0.8513931888544891"
"63","50","50","9","0.530705079605762"
"67","50","50","0","39.32330827067669"
"62","50","50","13","0"
"65","50","50","6","2.0285499624342602"
"61","50","50","15","0.07547169811320754"
"64","50","50","9","0.6191950464396285"
"66","50","50","5","4.834996162701458"
"63","50","50","10","0.22744503411675512"
"68","50","50","1","20.966484801247077"
"64","50","50","10","0.46439628482972134"
"65","50","50","7","1.8031555221637865"
"67","50","50","1","24.06015037593985"
"61","50","50","16","0.1509433962264151"
"63","50","50","11","0.0758150113722517"
"69","50","50","0","39.52599388379205"
"68","50","50","2","11.925175370226032"
"66","50","50","6","2.532617037605526"
"64","50","50","11","0.46439628482972134"
"65","50","50","8","0.9767092411720512"
"63","50","50","12","0.0758150113722517"
"67","50","50","2","15.18796992481203"
"61","50","50","17","0.1509433962264151"
"64","50","50","12","0.23219814241486067"
"68","50","50","3","7.01480904130943"
"69","50","50","1","23.165137614678898"
"66","50","50","7","1.2279355333844972"
"65","50","50","9","0.8264462809917356"
"63","50","50","13","0.0758150113722517"
"67","50","50","3","9.774436090225564"
"61","50","50","18","0.07547169811320754"
"68","50","50","4","4.5985970381917385"
"65","50","50","10","0.9015777610818932"
"66","50","50","8","0.9976976208749041"
"63","50","50","14","0.0758150113722517"
"69","50","50","2","14.449541284403669"
"67","50","50","4","6.315789473684211"
"64","50","50","13","0.15479876160990713"
"61","50","50","19","0"
"66","50","50","9","0.844205679201842"
"65","50","50","11","0.4507888805409466"
"63","50","50","15","0.0758150113722517"
"68","50","50","5","3.0397505845674204"
"67","50","50","5","3.684210526315789"
"64","50","50","14","0.07739938080495357"
"66","50","50","10","0.5372217958557176"
"63","50","50","16","0"
"65","50","50","12","0.3756574004507889"
"68","50","50","6","1.8706157443491818"
"69","50","50","3","10.244648318042813"
"70","50","50","0","39.67065868263473"
"64","50","50","15","0"
"66","50","50","11","0.15349194167306215"
"65","50","50","13","0.15026296018031557"
"67","50","50","6","2.781954887218045"
"68","50","50","7","1.2470771628994544"
"69","50","50","4","5.963302752293578"
"66","50","50","12","0"
"65","50","50","14","0.07513148009015778"
"68","50","50","8","1.0132501948558068"
"67","50","50","7","1.6541353383458646"
"71","50","50","0","41.81957186544342"
"70","50","50","1","22.230538922155688"
"72","50","50","0","39.457364341085274"
"69","50","50","5","4.051987767584098"
"68","50","50","9","0.779423226812159"
"65","50","50","15","0"
"67","50","50","8","1.0526315789473684"
"71","50","50","1","24.08256880733945"
"73","50","50","0","34.82889733840304"
"70","50","50","2","14.296407185628743"
"72","50","50","1","23.17829457364341"
"69","50","50","6","2.7522935779816518"
"67","50","50","9","0.9774436090225564"
"68","50","50","10","0.6235385814497272"
"71","50","50","2","15.59633027522936"
"74","50","50","0","38.066465256797585"
"67","50","50","10","0.9022556390977444"
"70","50","50","3","8.757485029940119"
"72","50","50","2","13.953488372093023"
"68","50","50","11","0.3117692907248636"
"69","50","50","7","1.7584097859327217"
"73","50","50","1","22.129277566539923"
"67","50","50","11","0.9022556390977444"
"68","50","50","12","0.0779423226812159"
"70","50","50","4","5.9880239520958085"
"74","50","50","1","21.07250755287009"
"69","50","50","8","1.452599388379205"
"72","50","50","3","8.372093023255815"
"71","50","50","3","8.409785932721713"
"67","50","50","12","0.4511278195488722"
"68","50","50","13","0.0779423226812159"
"70","50","50","5","4.191616766467066"
"73","50","50","2","13.840304182509506"
"74","50","50","2","14.274924471299094"
"69","50","50","9","0.9174311926605505"
"72","50","50","4","5.891472868217054"
"71","50","50","4","5.275229357798166"
"68","50","50","14","0.0779423226812159"
"67","50","50","13","0.30075187969924816"
"70","50","50","6","3.5179640718562872"
"73","50","50","3","8.669201520912548"
"69","50","50","10","0.6116207951070336"
"74","50","50","3","9.365558912386707"
"72","50","50","5","3.488372093023256"
"71","50","50","5","3.669724770642202"
"68","50","50","15","0"
"67","50","50","14","0.07518796992481204"
"70","50","50","7","2.5449101796407185"
"73","50","50","4","5.247148288973384"
"69","50","50","11","0.3058103975535168"
"72","50","50","6","2.4031007751937983"
"74","50","50","4","6.268882175226587"
"71","50","50","6","2.4464831804281344"
"67","50","50","15","0"
"70","50","50","8","1.347305389221557"
"73","50","50","5","3.7262357414448664"
"69","50","50","12","0.1529051987767584"
"72","50","50","7","1.1627906976744187"
"75","50","50","0","37.644341801385686"
"74","50","50","5","4.229607250755287"
"71","50","50","7","1.7584097859327217"
"73","50","50","6","2.4334600760456273"
"69","50","50","13","0.0764525993883792"
"72","50","50","8","0.6976744186046512"
"74","50","50","6","2.719033232628399"
"71","50","50","8","1.0703363914373087"
"76","50","50","0","40.458015267175576"
"70","50","50","9","1.0479041916167664"
"69","50","50","14","0"
"73","50","50","7","1.9011406844106464"
"75","50","50","1","23.479599692070824"
"72","50","50","9","0.3875968992248062"
"71","50","50","9","0.9174311926605505"
"74","50","50","7","1.8882175226586102"
"70","50","50","10","0.7485029940119761"
"72","50","50","10","0.3875968992248062"
"71","50","50","10","0.45871559633027525"
"75","50","50","2","15.319476520400308"
"73","50","50","8","1.064638783269962"
"76","50","50","1","26.03053435114504"
"77","50","50","0","41.012084592145015"
"70","50","50","11","0.37425149700598803"
"74","50","50","8","0.906344410876133"
"73","50","50","9","0.6844106463878328"
"72","50","50","11","0.15503875968992248"
"71","50","50","11","0.382262996941896"
"75","50","50","3","9.699769053117784"
"76","50","50","2","16.6412213740458"
"77","50","50","1","23.26283987915408"
"74","50","50","9","0.9818731117824773"
"73","50","50","10","0.38022813688212925"
"72","50","50","12","0.15503875968992248"
"71","50","50","12","0.3058103975535168"
"70","50","50","12","0.14970059880239522"
"75","50","50","4","6.081601231716705"
"76","50","50","3","10.534351145038167"
"73","50","50","11","0.22813688212927757"
"71","50","50","13","0.22935779816513763"
"74","50","50","10","0.3776435045317221"
"72","50","50","13","0.23255813953488372"
"77","50","50","2","14.954682779456194"
"75","50","50","5","3.6181678214010775"
"70","50","50","13","0.14970059880239522"
"73","50","50","12","0.07604562737642585"
"71","50","50","14","0.1529051987767584"
"74","50","50","11","0.22658610271903326"
"72","50","50","14","0.07751937984496124"
"76","50","50","4","5.877862595419847"
"77","50","50","3","9.667673716012084"
"75","50","50","6","1.924557351809084"
"70","50","50","14","0"
"73","50","50","13","0"
"71","50","50","15","0.1529051987767584"
"74","50","50","12","0.0755287009063444"
"72","50","50","15","0.07751937984496124"
"76","50","50","5","3.969465648854962"
"75","50","50","7","1.077752117013087"
"77","50","50","4","6.797583081570997"
"71","50","50","16","0.1529051987767584"
"72","50","50","16","0.07751937984496124"
"74","50","50","13","0.1510574018126888"
"76","50","50","6","2.1374045801526718"
"79","50","50","0","40"
"75","50","50","8","0.23094688221709006"
"78","50","50","0","39.827179890023565"
"72","50","50","17","0.07751937984496124"
"71","50","50","17","0.0764525993883792"
"74","50","50","14","0.0755287009063444"
"77","50","50","5","5.13595166163142"
"76","50","50","7","0.9160305343511451"
"75","50","50","9","0.07698229407236336"
"79","50","50","1","20.687022900763356"
"71","50","50","18","0.0764525993883792"
"72","50","50","18","0"
"74","50","50","15","0.1510574018126888"
"78","50","50","1","21.681068342498037"
"77","50","50","6","3.625377643504532"
"76","50","50","8","0.5343511450381679"
"75","50","50","10","0"
"71","50","50","19","0.0764525993883792"
"74","50","50","16","0.1510574018126888"
"76","50","50","9","0.38167938931297707"
"78","50","50","2","12.568735271013354"
"79","50","50","2","12.51908396946565"
"77","50","50","7","2.416918429003021"
"71","50","50","20","0"
"80","50","50","0","39.015151515151516"
"74","50","50","17","0.0755287009063444"
