"BehaviorSpace results (NetLogo 7.0.3)","Table version 2.0"
"Wolf_Sheep_Predation_simpler.nlogox"
"experiment"
"01/20/2026 20:37:47:932 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-25","25","-25","25"
"[run number]","initial-number-sheep","initial-number-wolves","wolf-reproduce","sheep-reproduce","grass-regrowth-time","[step]","grass_remaining"
"212","50","50","9","9","60","148","118.18531334102268"
"214","50","50","9","9","60","121","86.35140330642061"
"213","50","50","9","9","60","168","115.34025374855824"
"215","50","50","9","9","60","84","94.04075355632449"
"217","50","50","9","9","60","57","100.96116878123799"
"211","50","50","9","9","60","162","87.04344482891196"
"213","50","50","9","9","60","169","115.18646674356017"
"216","50","50","9","9","60","51","100.73048827374087"
"211","50","50","9","9","60","163","86.81276432141485"
"213","50","50","9","9","60","170","114.57131872356786"
"215","50","50","9","9","60","85","94.73279507881584"
"212","50","50","9","9","60","149","117.87773933102653"
"214","50","50","9","9","60","122","87.50480584390618"
"217","50","50","9","9","60","58","101.73010380622837"
"213","50","50","9","9","60","171","114.18685121107266"
"211","50","50","9","9","60","164","85.96693579392542"
"215","50","50","9","9","60","86","94.19454056132257"
"216","50","50","9","9","60","52","99.65397923875433"
"215","50","50","9","9","60","87","93.88696655132641"
"214","50","50","9","9","60","123","89.27335640138408"
"211","50","50","9","9","60","165","84.81353325643983"
"213","50","50","9","9","60","172","113.41791618608228"
"212","50","50","9","9","60","150","118.56978085351788"
"217","50","50","9","9","60","59","102.03767781622453"
"215","50","50","9","9","60","88","93.50249903883122"
"213","50","50","9","9","60","173","112.34140715109574"
"214","50","50","9","9","60","124","90.34986543637062"
"212","50","50","9","9","60","151","119.33871587850827"
"217","50","50","9","9","60","60","102.34525182622069"
"213","50","50","9","9","60","174","111.64936562860439"
"214","50","50","9","9","60","125","90.5036524413687"
"212","50","50","9","9","60","152","120.64590542099192"
"211","50","50","9","9","60","166","84.27527873894655"
"213","50","50","9","9","60","175","110.64975009611688"
"215","50","50","9","9","60","89","93.04113802383698"
"214","50","50","9","9","60","126","91.96462898885044"
"212","50","50","9","9","60","153","121.10726643598616"
"216","50","50","9","9","60","53","99.11572472126106"
"211","50","50","9","9","60","167","83.73702422145328"
"213","50","50","9","9","60","176","109.41945405613225"
"215","50","50","9","9","60","90","91.96462898885044"
"214","50","50","9","9","60","127","92.73356401384083"
"217","50","50","9","9","60","61","102.26835832372164"
"212","50","50","9","9","60","154","121.03037293348712"
"213","50","50","9","9","60","177","108.49673202614379"
"211","50","50","9","9","60","168","82.9680891964629"
"215","50","50","9","9","60","91","91.65705497885429"
"217","50","50","9","9","60","62","102.34525182622069"
"212","50","50","9","9","60","155","121.72241445597847"
"214","50","50","9","9","60","128","93.50249903883122"
"211","50","50","9","9","60","169","81.81468665897732"
"215","50","50","9","9","60","92","90.96501345636294"
"213","50","50","9","9","60","178","107.57400999615533"
"216","50","50","9","9","60","54","97.27028066128412"
"215","50","50","9","9","60","93","91.19569396386005"
"213","50","50","9","9","60","179","106.49750096116878"
"214","50","50","9","9","60","129","94.04075355632449"
"217","50","50","9","9","60","63","102.19146482122261"
"211","50","50","9","9","60","170","80.96885813148789"
"212","50","50","9","9","60","156","122.10688196847366"
"213","50","50","9","9","60","180","105.65167243367935"
"215","50","50","9","9","60","94","91.65705497885429"
"216","50","50","9","9","60","55","95.88619761630142"
"213","50","50","9","9","60","181","104.42137639369473"
"215","50","50","9","9","60","95","91.11880046136102"
"211","50","50","9","9","60","171","80.5843906189927"
"212","50","50","9","9","60","157","122.49134948096886"
"214","50","50","9","9","60","130","94.96347558631295"
"217","50","50","9","9","60","64","101.57631680123029"
"213","50","50","9","9","60","182","103.57554786620531"
"215","50","50","9","9","60","96","90.73433294886583"
"216","50","50","9","9","60","56","95.11726259131103"
"217","50","50","9","9","60","65","101.03806228373702"
"214","50","50","9","9","60","131","95.73241061130335"
"211","50","50","9","9","60","172","80.19992310649751"
"212","50","50","9","9","60","158","122.49134948096886"
"215","50","50","9","9","60","97","91.04190695886197"
"213","50","50","9","9","60","183","102.72971933871588"
"216","50","50","9","9","60","57","94.57900807381776"
"214","50","50","9","9","60","132","97.34717416378317"
"211","50","50","9","9","60","173","79.89234909650135"
"212","50","50","9","9","60","159","121.87620146097655"
"215","50","50","9","9","60","98","90.96501345636294"
"217","50","50","9","9","60","66","100.65359477124183"
"213","50","50","9","9","60","184","101.65321030372934"
"216","50","50","9","9","60","58","93.57939254133026"
"213","50","50","9","9","60","185","100.26912725874664"
"211","50","50","9","9","60","174","78.96962706651288"
"217","50","50","9","9","60","67","100.49980776624375"
"214","50","50","9","9","60","133","98.26989619377163"
"212","50","50","9","9","60","160","121.33794694348327"
"215","50","50","9","9","60","99","90.65743944636678"
"217","50","50","9","9","60","68","100.1922337562476"
"216","50","50","9","9","60","59","92.19530949634756"
"217","50","50","9","9","60","69","100.49980776624375"
"212","50","50","9","9","60","161","120.10765090349865"
"211","50","50","9","9","60","175","78.73894655901576"
"213","50","50","9","9","60","186","99.11572472126106"
"214","50","50","9","9","60","134","99.11572472126106"
"215","50","50","9","9","60","100","89.73471741637832"
"217","50","50","9","9","60","70","100.11534025374856"
"212","50","50","9","9","60","162","118.87735486351403"
"211","50","50","9","9","60","176","78.89273356401384"
"213","50","50","9","9","60","187","97.11649365628604"
"217","50","50","9","9","60","71","99.4232987312572"
"215","50","50","9","9","60","101","90.27297193387159"
"211","50","50","9","9","60","177","79.04652056901192"
"216","50","50","9","9","60","60","90.58054594386775"
"211","50","50","9","9","60","178","79.27720107650903"
"215","50","50","9","9","60","102","90.5036524413687"
"217","50","50","9","9","60","72","98.50057670126874"
"212","50","50","9","9","60","163","118.33910034602076"
"213","50","50","9","9","60","188","95.96309111880046"
"214","50","50","9","9","60","135","99.50019223375625"
"211","50","50","9","9","60","179","78.96962706651288"
"216","50","50","9","9","60","61","90.65743944636678"
"214","50","50","9","9","60","136","99.88465974625144"
"213","50","50","9","9","60","189","94.73279507881584"
"211","50","50","9","9","60","180","78.96962706651288"
"212","50","50","9","9","60","164","118.03152633602461"
"217","50","50","9","9","60","73","99.03883121876201"
"215","50","50","9","9","60","103","90.34986543637062"
"214","50","50","9","9","60","137","101.34563629373318"
"213","50","50","9","9","60","190","93.2718185313341"
"214","50","50","9","9","60","138","102.5759323337178"
"215","50","50","9","9","60","104","91.19569396386005"
"217","50","50","9","9","60","74","99.65397923875433"
"212","50","50","9","9","60","165","117.49327181853134"
"216","50","50","9","9","60","62","89.27335640138408"
"214","50","50","9","9","60","139","103.42176086120723"
"213","50","50","9","9","60","191","91.65705497885429"
"212","50","50","9","9","60","166","116.80123029603999"
"215","50","50","9","9","60","105","91.04190695886197"
"211","50","50","9","9","60","181","78.20069204152249"
"217","50","50","9","9","60","75","99.03883121876201"
"215","50","50","9","9","60","106","90.73433294886583"
"214","50","50","9","9","60","140","103.88312187620146"
"211","50","50","9","9","60","182","77.73933102652826"
"213","50","50","9","9","60","192","90.5036524413687"
"215","50","50","9","9","60","107","90.58054594386775"
"216","50","50","9","9","60","63","87.04344482891196"
"213","50","50","9","9","60","193","89.35024990388312"
"215","50","50","9","9","60","108","90.11918492887351"
"211","50","50","9","9","60","183","77.73933102652826"
"212","50","50","9","9","60","167","116.95501730103807"
"217","50","50","9","9","60","76","98.11610918877355"
"214","50","50","9","9","60","141","104.3444828911957"
"213","50","50","9","9","60","194","88.27374086889658"
"216","50","50","9","9","60","64","85.3517877739331"
"213","50","50","9","9","60","195","86.96655132641291"
"217","50","50","9","9","60","77","97.88542868127644"
"214","50","50","9","9","60","142","104.49826989619378"
"215","50","50","9","9","60","109","90.73433294886583"
"212","50","50","9","9","60","168","116.64744329104191"
"211","50","50","9","9","60","184","78.04690503652441"
"213","50","50","9","9","60","196","86.35140330642061"
"217","50","50","9","9","60","78","96.73202614379085"
"214","50","50","9","9","60","143","104.3444828911957"
"216","50","50","9","9","60","65","82.9680891964629"
"215","50","50","9","9","60","110","90.27297193387159"
"211","50","50","9","9","60","185","78.27758554402153"
"214","50","50","9","9","60","144","104.80584390618992"
"212","50","50","9","9","60","169","116.26297577854672"
"213","50","50","9","9","60","197","84.58285274894271"
"216","50","50","9","9","60","66","81.35332564398308"
"215","50","50","9","9","60","111","89.81161091887735"
"214","50","50","9","9","60","145","104.3444828911957"
"212","50","50","9","9","60","170","116.18608227604767"
"217","50","50","9","9","60","79","94.88658208381392"
"213","50","50","9","9","60","198","83.96770472895041"
"211","50","50","9","9","60","186","77.73933102652826"
"215","50","50","9","9","60","112","90.19607843137256"
"216","50","50","9","9","60","67","79.43098808150711"
"212","50","50","9","9","60","171","114.6482122260669"
"213","50","50","9","9","60","199","83.66013071895425"
"214","50","50","9","9","60","146","105.49788542868127"
"215","50","50","9","9","60","113","90.27297193387159"
"217","50","50","9","9","60","80","94.2714340638216"
"211","50","50","9","9","60","187","76.73971549404075"
"213","50","50","9","9","60","200","82.89119569396387"
"216","50","50","9","9","60","68","77.12418300653594"
"211","50","50","9","9","60","188","76.50903498654364"
"212","50","50","9","9","60","172","113.72549019607843"
"215","50","50","9","9","60","114","89.8885044213764"
"214","50","50","9","9","60","147","105.49788542868127"
"217","50","50","9","9","60","81","94.04075355632449"
"212","50","50","9","9","60","173","112.72587466359093"
"211","50","50","9","9","60","189","76.8166089965398"
"216","50","50","9","9","60","69","75.89388696655132"
"218","50","50","9","9","60","0","7.6893502499038835"
"211","50","50","9","9","60","190","76.89350249903883"
"212","50","50","9","9","60","174","111.8800461361015"
"217","50","50","9","9","60","82","93.34871203383314"
"215","50","50","9","9","60","115","89.27335640138408"
"214","50","50","9","9","60","148","104.72895040369089"
"218","50","50","9","9","60","1","99.4232987312572"
"211","50","50","9","9","60","191","76.73971549404075"
"212","50","50","9","9","60","175","110.03460207612457"
"216","50","50","9","9","60","70","74.58669742406767"
"218","50","50","9","9","60","2","98.8081507112649"
"214","50","50","9","9","60","149","105.42099192618224"
"211","50","50","9","9","60","192","76.8166089965398"
"212","50","50","9","9","60","176","109.4963475586313"
"217","50","50","9","9","60","83","92.57977700884275"
"215","50","50","9","9","60","116","88.88888888888889"
"216","50","50","9","9","60","71","74.20222991157247"
"212","50","50","9","9","60","177","108.34294502114571"
"215","50","50","9","9","60","117","88.04306036139945"
"211","50","50","9","9","60","193","76.89350249903883"
"214","50","50","9","9","60","150","105.57477893118032"
"218","50","50","9","9","60","3","99.11572472126106"
"212","50","50","9","9","60","178","107.18954248366013"
"215","50","50","9","9","60","118","87.58169934640523"
"217","50","50","9","9","60","84","92.04152249134948"
"216","50","50","9","9","60","72","73.12572087658593"
"215","50","50","9","9","60","119","87.50480584390618"
"217","50","50","9","9","60","85","91.11880046136102"
"211","50","50","9","9","60","194","76.8166089965398"
"218","50","50","9","9","60","4","99.88465974625144"
"212","50","50","9","9","60","179","105.88235294117646"
"214","50","50","9","9","60","151","105.11341791618608"
"215","50","50","9","9","60","120","87.88927335640139"
"216","50","50","9","9","60","73","71.97231833910034"
"218","50","50","9","9","60","5","100.1922337562476"
"211","50","50","9","9","60","195","78.04690503652441"
"215","50","50","9","9","60","121","88.65820838139177"
"214","50","50","9","9","60","152","104.88273740868897"
"217","50","50","9","9","60","86","90.5036524413687"
"212","50","50","9","9","60","180","104.959630911188"
"216","50","50","9","9","60","74","70.43444828911957"
"212","50","50","9","9","60","181","104.42137639369473"
"217","50","50","9","9","60","87","90.34986543637062"
"218","50","50","9","9","60","6","101.26874279123415"
"211","50","50","9","9","60","196","78.50826605151865"
"215","50","50","9","9","60","122","88.58131487889273"
"214","50","50","9","9","60","153","105.57477893118032"
"212","50","50","9","9","60","182","103.57554786620531"
"216","50","50","9","9","60","75","69.43483275663206"
"214","50","50","9","9","60","154","104.88273740868897"
"218","50","50","9","9","60","7","101.65321030372934"
"211","50","50","9","9","60","197","78.96962706651288"
"215","50","50","9","9","60","123","88.5044213763937"
"217","50","50","9","9","60","88","89.58093041138024"
"212","50","50","9","9","60","183","103.1910803537101"
"218","50","50","9","9","60","8","102.5759323337178"
"216","50","50","9","9","60","76","68.89657823913879"
"212","50","50","9","9","60","184","101.88389081122645"
"218","50","50","9","9","60","9","103.65244136870434"
